location;date;trend;day;month
Spain;2020-01-10;Gemeliers;10;01
Spain;2020-01-10;Tello;10;01
Spain;2020-01-10;Tu Cara Me Suena;10;01
Spain;2020-01-10;Efes;10;01
Spain;2020-01-10;Hinata;10;01
Spain;2020-01-10;Okiku;10;01
Spain;2020-01-10;Larkin;10;01
Spain;2020-01-10;Shonda;10;01
Spain;2020-01-10;Haikyuu;10;01
Spain;2020-01-10;NO VALE MENTIR;10;01
Spain;2020-01-10;La Eurocámara;10;01
Spain;2020-01-10;Delaney;10;01
Spain;2020-01-10;Neil Peart;10;01
Spain;2020-01-10;#TOTYELCORNER;10;01
Spain;2020-01-10;#l6cApocalipsisRojo;10;01
Spain;2020-01-10;#FirstDates10E;10;01
Spain;2020-01-10;#TuCaraMeSuena;10;01
Spain;2020-01-10;#TCMS;10;01
Spain;2020-01-11;#EHFEURO2020;11;01
Spain;2020-01-11;#OrainPresoak;11;01
Spain;2020-01-11;#LNFSenGol;11;01
Spain;2020-01-11;#VogliamoCanYaman;11;01
Spain;2020-01-11;#LaAudienciaConBelen;11;01
Spain;2020-01-11;#MilaFueraDeLaTv;11;01
Spain;2020-01-11;#VamosCanarias;11;01
Spain;2020-01-11;#PabandomIšNaujo;11;01
Spain;2020-01-11;#TodosContigoAdara;11;01
Spain;2020-01-11;#VivaLaVida261;11;01
Spain;2020-01-11;#25Forqué;11;01
Spain;2020-01-11;#imaginBankTenerife;11;01
Spain;2020-01-11;#HispanosTVE11E;11;01
Spain;2020-01-11;#Pray4Calvos;11;01
Spain;2020-01-11;#FirstDates11E;11;01
Spain;2020-01-11;#SomosUnaCosaSola;11;01
Spain;2020-01-11;#nrkmgp;11;01
Spain;2020-01-11;#vuelvemila;11;01
Spain;2020-01-11;Cultural;11;01
Spain;2020-01-11;ospina;11;01
Spain;2020-01-11;Lautaro Martínez;11;01
Spain;2020-01-11;Tacón;11;01
Spain;2020-01-11;El Badajoz;11;01
Spain;2020-01-11;Waldo;11;01
Spain;2020-01-11;Lo Celso;11;01
Spain;2020-01-11;Joaquín Pérez Rey;11;01
Spain;2020-01-11;Sestao;11;01
Spain;2020-01-11;Cartagonova;11;01
Spain;2020-01-11;Firmino;11;01
Spain;2020-01-11;Meritxell Batet;11;01
Spain;2020-01-11;Felipe II;11;01
Spain;2020-01-11;Tottenham;11;01
Spain;2020-01-11;Geirmund;11;01
Spain;2020-01-11;Bordalás;11;01
Spain;2020-01-11;Tamaraceite;11;01
Spain;2020-01-11;Paulo Vitor;11;01
Spain;2020-01-11;Pellicer;11;01
Spain;2020-01-11;villalibre;11;01
Spain;2020-01-11;Hugo Duro;11;01
Spain;2020-01-11;Mango Rolo;11;01
Spain;2020-01-11;Vieri;11;01
Spain;2020-01-11;Lunin;11;01
Spain;2020-01-11;Atalanta;11;01
Spain;2020-01-11;Badalona;11;01
Spain;2020-01-11;#CopaDelRey;11;01
Spain;2020-01-11;Juan Carlos Campo;11;01
Spain;2020-01-11;#MGP2020;11;01
Spain;2020-01-11;#cifuenteshabla;11;01
Spain;2020-01-11;#L6Nrevilla;11;01
Spain;2020-01-11;#L6Nporfingobierno;11;01
Spain;2020-01-12;#HercaiNova12Ene;12;01
Spain;2020-01-12;#ObjetivoZapatero;12;01
Spain;2020-01-12;#chiringuitosupercopa;12;01
Spain;2020-01-12;OT 2020;12;01
Spain;2020-01-12;Pochettino;12;01
Spain;2020-01-12;Vinicius;12;01
Spain;2020-01-12;Imagine Dragons;12;01
Spain;2020-01-12;Texans;12;01
Spain;2020-01-12;Petón;12;01
Spain;2020-01-12;Saúl;12;01
Spain;2020-01-12;Mariano;12;01
Spain;2020-01-12;Chiefs;12;01
Spain;2020-01-12;Roberto Leal;12;01
Spain;2020-01-12;Jovic;12;01
Spain;2020-01-12;Natalia Jiménez;12;01
Spain;2020-01-12;Rodrygo;12;01
Spain;2020-01-12;ramos;12;01
Spain;2020-01-12;Oblak;12;01
Spain;2020-01-12;Simeone;12;01
Spain;2020-01-12;Leiva;12;01
Spain;2020-01-12;Misio;12;01
Spain;2020-01-12;Maialen;12;01
Spain;2020-01-12;fede;12;01
Spain;2020-01-12;Valery;12;01
Spain;2020-01-12;#CuartoMilenio;12;01
Spain;2020-01-12;#GodLevel;12;01
Spain;2020-01-12;#HalaMadrid;12;01
Spain;2020-01-12;Javy;12;01
Spain;2020-01-12;Gerard;12;01
Spain;2020-01-12;Valverde;12;01
Spain;2020-01-12;#TdelDescuentoEstreno;12;01
Spain;2020-01-12;#OTGala0;12;01
Spain;2020-01-12;#MonbebeByJoohoneySide;12;01
Spain;2020-01-12;#VamosRafa;12;01
Spain;2020-01-12;#GobiernoDeEspaña;12;01
Spain;2020-01-12;#JIMIN세계가_탐내는_남자;12;01
Spain;2020-01-12;#Socialité300;12;01
Spain;2020-01-12;#ResultadoAEA;12;01
Spain;2020-01-12;Ivern;12;01
Spain;2020-01-12;calleri;12;01
Spain;2020-01-12;Castalia;12;01
Spain;2020-01-12;Novak;12;01
Spain;2020-01-12;Gaku;12;01
Spain;2020-01-12;Luis Ruiz;12;01
Spain;2020-01-12;melendo;12;01
Spain;2020-01-12;ryze;12;01
Spain;2020-01-12;Quique Setién;12;01
Spain;2020-01-12;Yuumi;12;01
Spain;2020-01-12;Malphite;12;01
Spain;2020-01-12;Watford;12;01
Spain;2020-01-13;#ThankYouBigHit;13;01
Spain;2020-01-13;#zapeando1532;13;01
Spain;2020-01-13;#REALEMF20;13;01
Spain;2020-01-13;#JusticiaPolitizada;13;01
Spain;2020-01-13;#Luimelia;13;01
Spain;2020-01-13;#GobiernoARV;13;01
Spain;2020-01-13;#NoPuedenEsperar;13;01
Spain;2020-01-13;#TodoEsMentira13E;13;01
Spain;2020-01-13;Puertollano;13;01
Spain;2020-01-13;Iglesias y Garzón;13;01
Spain;2020-01-13;Boti García Rodrigo;13;01
Spain;2020-01-13;Lupita;13;01
Spain;2020-01-13;pablo lópez;13;01
Spain;2020-01-13;Mejor Actor;13;01
Spain;2020-01-13;Le Mans;13;01
Spain;2020-01-13;Anne y Flavio;13;01
Spain;2020-01-13;Saoirse Ronan;13;01
Spain;2020-01-13;javy y samantha;13;01
Spain;2020-01-13;Rocketman;13;01
Spain;2020-01-13;Hugo y Rafa;13;01
Spain;2020-01-13;sinmigo;13;01
Spain;2020-01-13;Main vs Face;13;01
Spain;2020-01-13;Good As Hell;13;01
Spain;2020-01-13;Jesús y Eli;13;01
Spain;2020-01-13;the irishman;13;01
Spain;2020-01-13;mejor película;13;01
Spain;2020-01-13;Florence Pugh;13;01
Spain;2020-01-13;little talks;13;01
Spain;2020-01-13;Sabin Merino;13;01
Spain;2020-01-13;Delgado;13;01
Spain;2020-01-13;Instituto de la Mujer;13;01
Spain;2020-01-13;Black Panther;13;01
Spain;2020-01-13;Taron Egerton;13;01
Spain;2020-01-13;Toy Story 4;13;01
Spain;2020-01-13;Stray Kids;13;01
Spain;2020-01-13;#OurHappinessKAI;13;01
Spain;2020-01-13;Greta Gerwig;13;01
Spain;2020-01-13;todd phillips;13;01
Spain;2020-01-13;Jojo Rabbit;13;01
Spain;2020-01-13;#CONNECT_BTS;13;01
Spain;2020-01-13;Flavio y Anne;13;01
Spain;2020-01-13;Mariló Montero;13;01
Spain;2020-01-13;Parasite;13;01
Spain;2020-01-13;#TdelDescuento13E;13;01
Spain;2020-01-13;Endgame;13;01
Spain;2020-01-13;Antonio Banderas;13;01
Spain;2020-01-13;Joker;13;01
Spain;2020-01-13;#OscarNoms;13;01
Spain;2020-01-13;#OTDirecto13E;13;01
Spain;2020-01-13;#HercaiNova12Ene;13;01
Spain;2020-01-14;#EuroligaDAZN;14;01
Spain;2020-01-14;#GalaDEE;14;01
Spain;2020-01-14;#HBDtoHYUNGWON;14;01
Spain;2020-01-14;#anaguerraodeón;14;01
Spain;2020-01-14;#LasPalmasRealZaragoza;14;01
Spain;2020-01-14;#DakarE3;14;01
Spain;2020-01-14;#HISPANOSRTVE14E;14;01
Spain;2020-01-14;#JennieDeservesBetter;14;01
Spain;2020-01-14;#FaziletNova14Ene;14;01
Spain;2020-01-14;#LoPrimeroElPueblo;14;01
Spain;2020-01-14;#YoVeoSálvame;14;01
Spain;2020-01-14;#DemiIsComing;14;01
Spain;2020-01-14;#SportingElche;14;01
Spain;2020-01-14;#LaIslaDeLasTentaciones2;14;01
Spain;2020-01-14;#TDeDescuento14E;14;01
Spain;2020-01-14;#MyPSYear2019;14;01
Spain;2020-01-14;La RFEF;14;01
Spain;2020-01-14;Tavares;14;01
Spain;2020-01-14;Isabel San Sebastián;14;01
Spain;2020-01-14;JEMAD;14;01
Spain;2020-01-14;Chivite;14;01
Spain;2020-01-14;Álvaro Jiménez;14;01
Spain;2020-01-14;jueves 23;14;01
Spain;2020-01-14;Nemesis;14;01
Spain;2020-01-14;Pacheta;14;01
Spain;2020-01-14;Maccabi;14;01
Spain;2020-01-14;Juanpi;14;01
Spain;2020-01-14;Antoñín;14;01
Spain;2020-01-14;Khimki;14;01
Spain;2020-01-14;Ramis;14;01
Spain;2020-01-14;Blanquerna;14;01
Spain;2020-01-14;Rafa Mora;14;01
Spain;2020-01-14;Protección Civil;14;01
Spain;2020-01-14;Fernando Vidal;14;01
Spain;2020-01-14;Ánimo Felipe;14;01
Spain;2020-01-14;BASF;14;01
Spain;2020-01-14;Moscú;14;01
Spain;2020-01-14;Llull;14;01
Spain;2020-01-14;Weverse;14;01
Spain;2020-01-14;Felp;14;01
Spain;2020-01-14;cska;14;01
Spain;2020-01-14;#VenACenar14E;14;01
Spain;2020-01-14;JxCat;14;01
Spain;2020-01-14;#TeAlquilo14E;14;01
Spain;2020-01-14;#PortfolioDay;14;01
Spain;2020-01-14;Sett;14;01
Spain;2020-01-14;#FirstDates14E;14;01
Spain;2020-01-14;Jofrillos;14;01
Spain;2020-01-14;#IglesiasA3N;14;01
Spain;2020-01-14;Tarragona;14;01
Spain;2020-01-15;#DoğduğunEv;15;01
Spain;2020-01-15;#ElIntermedio;15;01
Spain;2020-01-15;#octopusfestival;15;01
Spain;2020-01-15;#HuescaTenerife;15;01
Spain;2020-01-15;#AlwayswithEXO;15;01
Spain;2020-01-15;#ChileBirratour;15;01
Spain;2020-01-15;#OTDirecto16E;15;01
Spain;2020-01-15;#lacasadelfútbol;15;01
Spain;2020-01-15;#LaNoche24h;15;01
Spain;2020-01-15;#PS2020;15;01
Spain;2020-01-15;#SolucionOkupas;15;01
Spain;2020-01-15;#TeAlquilo15E;15;01
Spain;2020-01-15;#VenACenar15E;15;01
Spain;2020-01-15;#MiercolesRepub1Censurado;15;01
Spain;2020-01-15;#EscalaSur9;15;01
Spain;2020-01-15;#TdelDescuento15E;15;01
Spain;2020-01-15;#ElCascabel15E;15;01
Spain;2020-01-15;#IIIRepúblicaPronto;15;01
Spain;2020-01-15;#DakarRTVE15EN;15;01
Spain;2020-01-15;#AlaskaEH;15;01
Spain;2020-01-15;#FirstDates15E;15;01
Spain;2020-01-15;Chuli;15;01
Spain;2020-01-15;elady;15;01
Spain;2020-01-15;defne;15;01
Spain;2020-01-15;Juan Mata;15;01
Spain;2020-01-15;Alba González;15;01
Spain;2020-01-15;Las Tablas;15;01
Spain;2020-01-15;Schalke;15;01
Spain;2020-01-15;Jara;15;01
Spain;2020-01-15;Braithwaite;15;01
Spain;2020-01-15;El Poder Judicial;15;01
Spain;2020-01-15;Yeclano;15;01
Spain;2020-01-15;dybala;15;01
Spain;2020-01-15;Iraola;15;01
Spain;2020-01-15;Lega;15;01
Spain;2020-01-15;Donde Cristo;15;01
Spain;2020-01-15;Piatek;15;01
Spain;2020-01-15;Pavement;15;01
Spain;2020-01-15;En Nesiry;15;01
Spain;2020-01-15;Apocalypse Now;15;01
Spain;2020-01-15;Merquelanz;15;01
Spain;2020-01-15;CGPJ;15;01
Spain;2020-01-15;Primavera;15;01
Spain;2020-01-15;Mirandés;15;01
Spain;2020-01-15;#CallejaBarneda;15;01
Spain;2020-01-15;En-Nesyri;15;01
Spain;2020-01-15;#ElPueblo;15;01
Spain;2020-01-15;#Néboa1;15;01
Spain;2020-01-15;#autenticos1;15;01
Spain;2020-01-15;#NoAlPinParental;15;01
Spain;2020-01-16;#thankyoutaehyung;16;01
Spain;2020-01-16;#otakusdelmar;16;01
Spain;2020-01-16;#memeOT;16;01
Spain;2020-01-16;#poderjudicialarv;16;01
Spain;2020-01-16;#SF91STWIN;16;01
Spain;2020-01-16;#SeduceSomeoneInFourWords;16;01
Spain;2020-01-16;#IreneMonteroARV;16;01
Spain;2020-01-16;#NintendoDirect;16;01
Spain;2020-01-16;#zapeando1535;16;01
Spain;2020-01-16;#todoesmentira16e;16;01
Spain;2020-01-16;#종대야_여기_있을게;16;01
Spain;2020-01-16;#HispanosRTVE16E;16;01
Spain;2020-01-16;#DragonBallEpico;16;01
Spain;2020-01-16;#confirmacionesviñarock;16;01
Spain;2020-01-16;Malabo;16;01
Spain;2020-01-16;Morgan Stanley;16;01
Spain;2020-01-16;Sothis;16;01
Spain;2020-01-16;Metro Redux;16;01
Spain;2020-01-16;Rabbids;16;01
Spain;2020-01-16;Terry;16;01
Spain;2020-01-16;Lucina;16;01
Spain;2020-01-16;Puro Latino;16;01
Spain;2020-01-16;Arsenio;16;01
Spain;2020-01-16;Gameiro;16;01
Spain;2020-01-16;Rayman;16;01
Spain;2020-01-16;El CIS;16;01
Spain;2020-01-16;Ana Orantes;16;01
Spain;2020-01-16;Tezanos;16;01
Spain;2020-01-16;Jaime Botín;16;01
Spain;2020-01-16;Fincher;16;01
Spain;2020-01-16;John Cena;16;01
Spain;2020-01-16;Waluigi;16;01
Spain;2020-01-16;Mobile World Congress;16;01
Spain;2020-01-16;Fighter Pass;16;01
Spain;2020-01-16;Edelgard;16;01
Spain;2020-01-16;Marth;16;01
Spain;2020-01-16;Sora;16;01
Spain;2020-01-16;mindhunter;16;01
Spain;2020-01-16;Cuphead;16;01
Spain;2020-01-16;Dante;16;01
Spain;2020-01-16;Three Houses;16;01
Spain;2020-01-16;#TdelDescuento16E;16;01
Spain;2020-01-16;#KAPPASPORT;16;01
Spain;2020-01-16;#DIAINTERNACIONALDELACROQUETA;16;01
Spain;2020-01-16;Sakurai;16;01
Spain;2020-01-16;#BadBoysForHawkers;16;01
Spain;2020-01-16;#OTDirecto16E;16;01
Spain;2020-01-16;Byleth;16;01
Spain;2020-01-16;Smash;16;01
Spain;2020-01-16;Fire Emblem;16;01
Spain;2020-01-17;#TodoEsMentira17E;17;01
Spain;2020-01-17;#SonicMovie;17;01
Spain;2020-01-17;#BorrascaGloria;17;01
Spain;2020-01-17;#PINAbascal;17;01
Spain;2020-01-17;#TCMS2;17;01
Spain;2020-01-17;#honor20pro;17;01
Spain;2020-01-17;#CYNA2020;17;01
Spain;2020-01-17;#DragonBallKakarot;17;01
Spain;2020-01-17;#흑조챌린지;17;01
Spain;2020-01-17;#tedxbarcelona;17;01
Spain;2020-01-17;#LeganesGetafe;17;01
Spain;2020-01-17;#hispanosrtve17e;17;01
Spain;2020-01-17;#MSDgrowth20;17;01
Spain;2020-01-17;#CensuraEducativa;17;01
Spain;2020-01-17;#PokemonEXFolagorIG;17;01
Spain;2020-01-17;#ConoceAMedellin;17;01
Spain;2020-01-17;#MVTPinCensura;17;01
Spain;2020-01-17;#faithinchen;17;01
Spain;2020-01-17;Peton;17;01
Spain;2020-01-17;Padres;17;01
Spain;2020-01-17;Bale y James;17;01
Spain;2020-01-17;Medellín;17;01
Spain;2020-01-17;Cubone;17;01
Spain;2020-01-17;Mike James;17;01
Spain;2020-01-17;Derechos del Niño;17;01
Spain;2020-01-17;Carmelo del Pozo;17;01
Spain;2020-01-17;Celáa;17;01
Spain;2020-01-17;Eva y Nick;17;01
Spain;2020-01-17;Smartme;17;01
Spain;2020-01-17;Código Civil;17;01
Spain;2020-01-17;Ministra de Educación;17;01
Spain;2020-01-17;Pertenecen;17;01
Spain;2020-01-17;Litwick;17;01
Spain;2020-01-17;Registro Civil;17;01
Spain;2020-01-17;Otis;17;01
Spain;2020-01-17;Soporte;17;01
Spain;2020-01-17;155 a Murcia;17;01
Spain;2020-01-17;carlos valverde;17;01
Spain;2020-01-17;Gengar;17;01
Spain;2020-01-17;Arturo Valls;17;01
Spain;2020-01-17;Khalil Gibran;17;01
Spain;2020-01-17;Vistalegre III;17;01
Spain;2020-01-17;#MCF101tv;17;01
Spain;2020-01-17;Raúl Bravo;17;01
Spain;2020-01-17;#senyanımdayken;17;01
Spain;2020-01-17;Celaá;17;01
Spain;2020-01-17;Toni Cantó;17;01
Spain;2020-01-17;#TdelDescuento17E;17;01
Spain;2020-01-17;#PINParental;17;01
Spain;2020-01-17;#OTDirecto17E;17;01
Spain;2020-01-18;#selfieinterista;18;01
Spain;2020-01-18;#RMLiga;18;01
Spain;2020-01-18;#QuieroMiriendarYA;18;01
Spain;2020-01-18;#numanciasporting;18;01
Spain;2020-01-18;#VivaLaVida263;18;01
Spain;2020-01-18;#MinistroBildu;18;01
Spain;2020-01-18;#OsasunaRealValladolid;18;01
Spain;2020-01-18;Beirut;18;01
Spain;2020-01-18;Son Moix;18;01
Spain;2020-01-18;300 RTs;18;01
Spain;2020-01-18;Olabe;18;01
Spain;2020-01-18;El City;18;01
Spain;2020-01-18;Javi Fuego;18;01
Spain;2020-01-18;Hat-Trick;18;01
Spain;2020-01-18;Eres Flavio;18;01
Spain;2020-01-18;Con VAR;18;01
Spain;2020-01-18;Koundé;18;01
Spain;2020-01-18;Mudo;18;01
Spain;2020-01-18;Cristóbal Soria;18;01
Spain;2020-01-18;Alcaraz;18;01
Spain;2020-01-18;vaclik;18;01
Spain;2020-01-18;Medina Cantalejo;18;01
Spain;2020-01-18;Bloqueo;18;01
Spain;2020-01-18;Reguilon;18;01
Spain;2020-01-18;Carlos Henrique;18;01
Spain;2020-01-18;Martínez Munuera;18;01
Spain;2020-01-18;ROBO;18;01
Spain;2020-01-18;#PinNeandertal;18;01
Spain;2020-01-18;#OnceSeguro;18;01
Spain;2020-01-18;#COAC2020J1;18;01
Spain;2020-01-18;#TdelDescuento18E;18;01
Spain;2020-01-18;Valdano;18;01
Spain;2020-01-18;#HispanosRTVE18E;18;01
Spain;2020-01-18;Haaland;18;01
Spain;2020-01-18;Bernabéu;18;01
Spain;2020-01-18;Monchi;18;01
Spain;2020-01-18;Jovic;18;01
Spain;2020-01-18;Lucas Vázquez;18;01
Spain;2020-01-18;De Jong;18;01
Spain;2020-01-18;Militao;18;01
Spain;2020-01-18;Sevilla;18;01
Spain;2020-01-18;#SexEducation;18;01
Spain;2020-01-18;#BlackSwan;18;01
Spain;2020-01-18;#TCMS2;18;01
Spain;2020-01-18;#TentacionesDBT1;18;01
Spain;2020-01-18;#LasAventurasDelDoctorDolittle;18;01
Spain;2020-01-18;#CYNA2020;18;01
Spain;2020-01-18;#BuhoComoTu18E;18;01
Spain;2020-01-18;#protagonistasdelcambio;18;01
Spain;2020-01-18;#Gloria;18;01
Spain;2020-01-19;#OrangeCrownLeague1;19;01
Spain;2020-01-19;#TabúRemix;19;01
Spain;2020-01-19;#LiarlaPardo67;19;01
Spain;2020-01-19;#NBASundays;19;01
Spain;2020-01-19;#COAC2020J2;19;01
Spain;2020-01-19;#PremisGaudí;19;01
Spain;2020-01-19;#VivaLaVida264;19;01
Spain;2020-01-19;#AdaraNoEstasSola;19;01
Spain;2020-01-19;#frac1;19;01
Spain;2020-01-19;#TenerifeGirona;19;01
Spain;2020-01-19;#ThisIsÉxtasis;19;01
Spain;2020-01-19;#ChiefsKingdom;19;01
Spain;2020-01-19;#NFLPlayoffs;19;01
Spain;2020-01-19;#HercaiNova19Ene;19;01
Spain;2020-01-19;#imprescindibles;19;01
Spain;2020-01-19;#FirstDates19E;19;01
Spain;2020-01-19;Carlos Fernández;19;01
Spain;2020-01-19;Darwin Núñez;19;01
Spain;2020-01-19;Cruyffismo;19;01
Spain;2020-01-19;El Liverpool;19;01
Spain;2020-01-19;Juan Muñoz;19;01
Spain;2020-01-19;Santi Mina;19;01
Spain;2020-01-19;Fernando Vázquez;19;01
Spain;2020-01-19;United;19;01
Spain;2020-01-19;De Jong y Arthur;19;01
Spain;2020-01-19;Merecida;19;01
Spain;2020-01-19;Gonalons;19;01
Spain;2020-01-19;Los Titans;19;01
Spain;2020-01-19;Rafinha;19;01
Spain;2020-01-19;Raúl García;19;01
Spain;2020-01-19;Gol de Messi;19;01
Spain;2020-01-19;Baskonia;19;01
Spain;2020-01-19;Umtiti;19;01
Spain;2020-01-19;Contra 10;19;01
Spain;2020-01-19;Celta;19;01
Spain;2020-01-19;Rui Costa;19;01
Spain;2020-01-19;Sergi Roberto;19;01
Spain;2020-01-19;Mahomes;19;01
Spain;2020-01-19;#RespetoParaHugo;19;01
Spain;2020-01-19;Ansu Fati;19;01
Spain;2020-01-19;#TdelDescuento19E;19;01
Spain;2020-01-19;Germán;19;01
Spain;2020-01-19;Vidal;19;01
Spain;2020-01-19;Rakitic;19;01
Spain;2020-01-19;Riqui Puig;19;01
Spain;2020-01-19;COSAS QUE NUNCA DIJIMOS;19;01
Spain;2020-01-19;#ObjetivoMinistroGarzón;19;01
Spain;2020-01-19;#OTDirecto19E;19;01
Spain;2020-01-19;Granada;19;01
Spain;2020-01-19;#OTGala1;19;01
Spain;2020-01-20;#MartinLutherKingDay;20;01
Spain;2020-01-20;#EBCBCN;20;01
Spain;2020-01-20;#LunesDeOjos;20;01
Spain;2020-01-20;#LosNiñosdelMar;20;01
Spain;2020-01-20;#Malibu;20;01
Spain;2020-01-20;#golazo;20;01
Spain;2020-01-20;#BorrascaGlòria;20;01
Spain;2020-01-20;#HotusaExplora;20;01
Spain;2020-01-20;#VanesaMartinPremiosOdeon;20;01
Spain;2020-01-20;#COAC2020P1;20;01
Spain;2020-01-20;#FelicidadEresma;20;01
Spain;2020-01-20;#UnlockYourGame;20;01
Spain;2020-01-20;#Temporal;20;01
Spain;2020-01-20;#TodoEsMentira20E;20;01
Spain;2020-01-20;#vetoparentalarv;20;01
Spain;2020-01-20;#ELIminada;20;01
Spain;2020-01-20;#CineVIPHolea;20;01
Spain;2020-01-20;#TdelDescuento20E;20;01
Spain;2020-01-20;Una MILF;20;01
Spain;2020-01-20;20-s;20;01
Spain;2020-01-20;struff;20;01
Spain;2020-01-20;esta nevando;20;01
Spain;2020-01-20;Giants;20;01
Spain;2020-01-20;el sindicato de estudiantes;20;01
Spain;2020-01-20;Roberto Jiménez;20;01
Spain;2020-01-20;Chihiro;20;01
Spain;2020-01-20;Simancas;20;01
Spain;2020-01-20;Brad;20;01
Spain;2020-01-20;totoro;20;01
Spain;2020-01-20;Siri;20;01
Spain;2020-01-20;césar sánchez;20;01
Spain;2020-01-20;Gfriend;20;01
Spain;2020-01-20;Marcos Ana;20;01
Spain;2020-01-20;Stan Lee;20;01
Spain;2020-01-20;Cefalonia;20;01
Spain;2020-01-20;Pérez Royo;20;01
Spain;2020-01-20;David Lynch;20;01
Spain;2020-01-20;Studio Ghibli;20;01
Spain;2020-01-20;Pobre Nick;20;01
Spain;2020-01-20;Club Express Onboard;20;01
Spain;2020-01-20;Maialen y Anne;20;01
Spain;2020-01-20;Medalla;20;01
Spain;2020-01-20;El FMI;20;01
Spain;2020-01-20;Chelo;20;01
Spain;2020-01-20;Victoria Rosell;20;01
Spain;2020-01-20;#broncOT;20;01
Spain;2020-01-20;#PinParenteral;20;01
Spain;2020-01-20;#DragonBallConCarrefour;20;01
Spain;2020-01-20;#BlueMonday;20;01
Spain;2020-01-20;#OTDirecto20E;20;01
Spain;2020-01-21;#UniversoBlas;21;01
Spain;2020-01-21;#TodoEsMentira21E;21;01
Spain;2020-01-21;#ATSD;21;01
Spain;2020-01-21;#destronaos;21;01
Spain;2020-01-21;#LAGalaxy;21;01
Spain;2020-01-21;#YoigoArena;21;01
Spain;2020-01-21;#TeAlquilo21E;21;01
Spain;2020-01-21;#SevillaFCLevante;21;01
Spain;2020-01-21;#HispanosRTVE21E;21;01
Spain;2020-01-21;#AtinySelcaDay;21;01
Spain;2020-01-21;#SKAMespana;21;01
Spain;2020-01-21;#yoveosalvame;21;01
Spain;2020-01-21;#emergenciaclimatica;21;01
Spain;2020-01-21;#ELIMINACIONDISCIPLINARIAELI;21;01
Spain;2020-01-21;#RecreOsasuna;21;01
Spain;2020-01-21;Jinx;21;01
Spain;2020-01-21;Kameni;21;01
Spain;2020-01-21;recreativo de huelva;21;01
Spain;2020-01-21;Luz Belinda Rodríguez;21;01
Spain;2020-01-21;Rosina;21;01
Spain;2020-01-21;Noemí a Eli;21;01
Spain;2020-01-21;Norandro;21;01
Spain;2020-01-21;Delta;21;01
Spain;2020-01-21;Raquel Bollo;21;01
Spain;2020-01-21;Josep Bou;21;01
Spain;2020-01-21;Diego Caballo;21;01
Spain;2020-01-21;Captain Tsubasa;21;01
Spain;2020-01-21;willy ledesma;21;01
Spain;2020-01-21;Amundi;21;01
Spain;2020-01-21;SBMM;21;01
Spain;2020-01-21;Miguel Ángel Rodríguez;21;01
Spain;2020-01-21;Oliver y Benji;21;01
Spain;2020-01-21;Snow;21;01
Spain;2020-01-21;Wuhan;21;01
Spain;2020-01-21;morcillo;21;01
Spain;2020-01-21;Andy;21;01
Spain;2020-01-21;Mi Crush;21;01
Spain;2020-01-21;Gustavo;21;01
Spain;2020-01-21;Código Penal;21;01
Spain;2020-01-21;Kagawa;21;01
Spain;2020-01-21;La Romareda;21;01
Spain;2020-01-21;Roncaglia;21;01
Spain;2020-01-21;#realmeBlueStyle;21;01
Spain;2020-01-21;#BTSTOUR2020;21;01
Spain;2020-01-21;#DiaInternacionalDelAbrazo;21;01
Spain;2020-01-21;Temtem;21;01
Spain;2020-01-21;Mateu Lahoz;21;01
Spain;2020-01-21;Rodrigo;21;01
Spain;2020-01-21;#COAC2020P2;21;01
Spain;2020-01-21;#OTDirecto21E;21;01
Spain;2020-01-22;#onceseguro;22;01
Spain;2020-01-22;#BadalonaGranada;22;01
Spain;2020-01-22;#elfrancésnosetoca;22;01
Spain;2020-01-22;#ElCascabel22E;22;01
Spain;2020-01-22;#TeAlquilo22E;22;01
Spain;2020-01-22;#elmundoesnuestro;22;01
Spain;2020-01-22;#ahorabarba;22;01
Spain;2020-01-22;#TenerifeRealValladolid;22;01
Spain;2020-01-22;#SolucionPinParental;22;01
Spain;2020-01-22;#DesahuciarAlBorbón;22;01
Spain;2020-01-22;#FelipeVIByeBye;22;01
Spain;2020-01-22;#AnaPastoreh;22;01
Spain;2020-01-22;#CallejaMorancos;22;01
Spain;2020-01-22;#TdelDescuento22E;22;01
Spain;2020-01-22;#ElPueblo2;22;01
Spain;2020-01-22;#Néboa2;22;01
Spain;2020-01-22;#autenticos2;22;01
Spain;2020-01-22;mangala;22;01
Spain;2020-01-22;Munuera Montero;22;01
Spain;2020-01-22;old trafford;22;01
Spain;2020-01-22;Carlos Sobera;22;01
Spain;2020-01-22;Ayamonte;22;01
Spain;2020-01-22;Maxi Gómez;22;01
Spain;2020-01-22;Barrenetxea;22;01
Spain;2020-01-22;Masip;22;01
Spain;2020-01-22;Ceballos;22;01
Spain;2020-01-22;Carlos Fernández;22;01
Spain;2020-01-22;Zaire;22;01
Spain;2020-01-22;isak;22;01
Spain;2020-01-22;Heliodoro;22;01
Spain;2020-01-22;Ferreyra;22;01
Spain;2020-01-22;Waldo;22;01
Spain;2020-01-22;Logroñés;22;01
Spain;2020-01-22;Sandro;22;01
Spain;2020-01-22;Burnley;22;01
Spain;2020-01-22;Areola;22;01
Spain;2020-01-22;Correia;22;01
Spain;2020-01-22;Vinicius y Jovic;22;01
Spain;2020-01-22;Álvaro Romero;22;01
Spain;2020-01-22;SMI a 950;22;01
Spain;2020-01-22;Herrerin;22;01
