trend;start_lifetime;total_tweets;total_hashtags;total_mentions;total_reply_to;total_url;total_photo;total_retweets;total_likes;total_replies;total_interaction;tweet_count_01;tweet_count_12;tweet_count_23;tweet_count_34;tweet_count_45;tweet_count_56;tweet_count_67;tweet_vel_01;tweet_vel_12;tweet_vel_23;tweet_vel_34;tweet_vel_45;tweet_vel_56;tweet_vel_67;tweet_acc_01;tweet_acc_12;tweet_acc_23;tweet_acc_34;tweet_acc_45;tweet_acc_56;tweet_acc_67;user_count_01;user_count_12;user_count_23;user_count_34;user_count_45;user_count_56;user_count_67
fuerza;13;4639;4639;4851;6970;155;255;9525.0;37506.0;3480.0;50511.0;163;957;1524;1495;1490;1440;1462;163;794;567;-29;-5;-50;22;163;631;-227;-596;24;-45;72;151;906;1452;1424;1415;1376;1401
ponga;12;6093;6093;6338;9240;291;364;19610.0;59467.0;5974.0;85051.0;180;1202;2088;2073;1945;1873;1880;180;1022;886;-15;-128;-72;7;180;842;-136;-901;-113;56;79;172;1135;1960;1942;1815;1754;1772
estara;12;3941;3941;4097;5496;248;245;8647.0;50086.0;2850.0;61583.0;122;823;1345;1281;1220;1201;1254;122;701;522;-64;-61;-19;53;122;579;-179;-586;3;42;72;114;781;1278;1223;1174;1155;1198
aprender;12;8535;8535;8754;11990;292;435;16578.0;67526.0;6618.0;90722.0;234;1693;2853;2755;2680;2715;2768;234;1459;1160;-98;-75;35;53;234;1225;-299;-1258;23;110;18;220;1561;2647;2585;2530;2531;2582
expresion;15;6430;6430;6992;9685;526;650;23664.0;79177.0;8446.0;111287.0;209;1296;2145;2034;1910;1817;2166;209;1087;849;-111;-124;-93;349;209;878;-238;-960;-13;31;442;198;1172;1921;1822;1720;1651;1936
dinero;18;7035;7035;7287;9979;754;633;26210.0;81626.0;6740.0;114576.0;246;1439;2332;2281;2271;2199;2186;246;1193;893;-51;-10;-72;-13;246;947;-300;-944;41;-62;59;236;1327;2131;2086;2081;1996;1961
dinero;19;11998;11998;12312;16615;699;888;18931.0;85365.0;12060.0;116356.0;362;2308;3925;3845;3792;3836;3919;362;1946;1617;-80;-53;44;83;362;1584;-329;-1697;27;97;39;338;2145;3661;3596;3511;3519;3622
datos;12;13083;13083;13383;20165;443;764;27925.0;103808.0;12565.0;144298.0;405;2655;4346;4205;4226;4148;4106;405;2250;1691;-141;21;-78;-42;405;1845;-559;-1832;162;-99;36;382;2420;3990;3892;3884;3850;3835
#eurovision;13;5639;5639;6131;8515;407;593;11866.0;59418.0;5625.0;76909.0;163;1096;1865;1815;1763;1738;1848;163;933;769;-50;-52;-25;110;163;770;-164;-819;-2;27;135;147;953;1607;1589;1554;1505;1626
#covid19;13;4622;4622;4827;6604;586;610;10205.0;45610.0;5780.0;61595.0;139;909;1606;1582;1431;1339;1446;139;770;697;-24;-151;-92;107;139;631;-73;-721;-127;59;199;132;844;1494;1471;1330;1239;1331
#agrifood;13;8573;8573;8784;12349;319;517;23054.0;92362.0;9228.0;124644.0;264;1804;2950;2779;2669;2623;2690;264;1540;1146;-171;-110;-46;67;264;1276;-394;-1317;61;64;113;248;1685;2754;2593;2499;2448;2506
#digitalización;13;6811;6811;7003;10315;281;443;11750.0;51085.0;5699.0;68534.0;241;1431;2246;2143;2186;2203;2138;241;1190;815;-103;43;17;-65;241;949;-375;-918;146;-26;-82;220;1349;2135;2028;2061;2081;2030
#calidad;13;5139;5139;5179;7547;56;204;5210.0;20603.0;3617.0;29430.0;149;1007;1691;1664;1615;1577;1684;149;858;684;-27;-49;-38;107;149;709;-174;-711;-22;11;145;139;940;1566;1506;1455;1425;1492
hernandez;13;5282;5282;5437;7150;213;319;10424.0;44413.0;3844.0;58681.0;160;1010;1725;1722;1647;1643;1750;160;850;715;-3;-75;-4;107;160;690;-135;-718;-72;71;111;149;943;1614;1590;1517;1513;1605
gilipollas;13;6188;6188;6562;9271;543;662;12833.0;44078.0;5144.0;62055.0;187;1240;2062;2004;1958;1942;1981;187;1053;822;-58;-46;-16;39;187;866;-231;-880;12;30;55;174;1157;1929;1877;1827;1794;1822
segun;21;3564;3564;3662;4937;123;245;7881.0;25908.0;2393.0;36182.0;120;682;1098;1114;1135;1143;1211;120;562;416;16;21;8;68;120;442;-146;-400;5;-13;60;117;653;1046;1069;1097;1100;1173
proyecto;13;7411;7411;7679;11471;194;377;13289.0;56615.0;6487.0;76391.0;230;1471;2452;2359;2341;2341;2388;230;1241;981;-93;-18;0;47;230;1011;-260;-1074;75;18;47;222;1402;2322;2215;2205;2215;2258
ambiente;13;4742;4742;5090;6036;749;737;9377.0;43909.0;4570.0;57856.0;141;900;1546;1565;1488;1460;1567;141;759;646;19;-77;-28;107;141;618;-113;-627;-96;49;135;137;862;1476;1491;1414;1373;1480
apoyo;13;3259;3259;3414;5127;348;347;12608.0;30505.0;3486.0;46599.0;129;700;1098;1014;1048;1048;984;129;571;398;-84;34;0;-64;129;442;-173;-482;118;-34;-64;116;623;964;898;936;934;897
alcala;13;3236;3236;3357;4858;574;359;5035.0;20510.0;1878.0;27423.0;98;648;1056;1027;1050;1050;1032;98;550;408;-29;23;0;-18;98;452;-142;-437;52;-23;-18;92;582;959;935;948;957;945
#usal;14;118;367;140;145;15;43;3728.0;8233.0;609.0;12570.0;5;5;27;47;48;46;38;5;0;22;20;1;-2;-8;5;-5;22;-2;-19;-3;-6;3;3;20;35;33;31;31
equipos;14;3446;3446;3637;5273;481;276;16827.0;43647.0;10917.0;71391.0;160;859;1339;1168;1005;925;942;160;699;480;-171;-163;-80;17;160;539;-219;-651;8;83;97;138;734;1129;975;842;789;806
twitter;14;3286;3286;3779;4760;758;813;12737.0;39309.0;4961.0;57007.0;127;726;1168;1099;1027;1028;964;127;599;442;-69;-72;1;-64;127;472;-157;-511;-3;73;-65;115;657;1063;1006;935;939;893
jugador;14;6055;6055;6544;7393;831;1001;12443.0;47260.0;4973.0;64676.0;1011;1944;1807;1708;1642;1596;1595;1011;933;-137;-99;-66;-46;-1;1011;-78;-1070;38;33;20;45;951;1821;1688;1587;1528;1485;1497
guapa;14;4340;4340;4496;6015;320;416;18049.0;47430.0;3445.0;68924.0;619;1245;1210;1187;1169;1227;1342;619;626;-35;-23;-18;58;115;619;7;-661;12;5;76;57;593;1166;1124;1114;1084;1130;1224
acuerdo;23;5925;5925;6030;7498;133;358;20467.0;100796.0;5141.0;126404.0;833;1710;1686;1611;1654;1724;1752;833;877;-24;-75;43;70;28;833;44;-901;-51;118;27;-42;801;1636;1602;1537;1561;1631;1695
universidad;14;7450;7450;7757;9571;1777;658;22025.0;79250.0;6642.0;107917.0;1101;2183;2221;2183;2113;2076;2015;1101;1082;38;-38;-70;-37;-61;1101;-19;-1044;-76;-32;33;-24;994;1947;1961;1950;1892;1862;1830
asignaturas;14;9293;9293;9623;12889;488;760;16291.0;103906.0;7685.0;127882.0;1379;2772;2624;2494;2514;2582;2776;1379;1393;-148;-130;20;68;194;1379;14;-1541;18;150;48;126;1310;2634;2489;2378;2406;2451;2593
aprobar;14;4896;4896;5225;7072;429;475;28175.0;46199.0;5939.0;80313.0;770;1484;1402;1358;1333;1365;1391;770;714;-82;-44;-25;32;26;770;-56;-796;38;19;57;-6;729;1402;1335;1299;1272;1303;1303
cursar;14;9463;9463;9682;13401;384;518;21590.0;92941.0;9723.0;124254.0;1447;2854;2750;2554;2489;2591;2777;1447;1407;-104;-196;-65;102;186;1447;-40;-1511;-92;131;167;84;1372;2711;2607;2411;2348;2450;2633
#loveisintheair;15;3212;3212;3255;4338;205;206;11095.0;33851.0;2223.0;47169.0;0;549;1051;1006;1077;1094;1084;0;549;502;-45;71;17;-10;0;549;-47;-547;116;-54;-27;0;465;893;866;935;962;952
#baleares;15;3749;3749;3968;5381;764;411;18565.0;52094.0;3927.0;74586.0;576;1086;1037;1056;1113;1126;1023;576;510;-49;19;57;13;-103;576;-66;-559;68;38;-44;-116;529;997;937;935;988;1015;920
#estadociclista;15;12152;12152;12880;19053;597;846;37323.0;111382.0;11377.0;160082.0;1834;3644;3520;3450;3431;3333;3367;1834;1810;-124;-70;-19;-98;34;1834;-24;-1934;54;51;-79;132;1689;3350;3258;3182;3125;3092;3147
#burgos;15;10511;10511;10766;15466;248;537;13227.0;66267.0;7590.0;87084.0;1442;2950;2990;2875;2903;3054;3176;1442;1508;40;-115;28;151;122;1442;66;-1468;-155;143;123;-29;1388;2818;2826;2705;2716;2876;3001
entender;15;5696;5696;5975;7912;314;528;14242.0;54549.0;5337.0;74128.0;797;1631;1606;1546;1559;1636;1734;797;834;-25;-60;13;77;98;797;37;-859;-35;73;64;21;747;1532;1513;1457;1454;1520;1627
#díadelabandera;20;10810;10810;11833;17013;657;1136;22668.0;90821.0;7241.0;120730.0;1621;3182;3099;2996;2993;3088;3097;1621;1561;-83;-103;-3;95;9;1621;-60;-1644;-20;100;98;-86;1458;2878;2834;2760;2745;2798;2786
#kca;19;6082;6082;6589;9019;342;436;41453.0;103473.0;4568.0;149494.0;928;1859;1720;1621;1650;1670;1784;928;931;-139;-99;29;20;114;928;3;-1070;40;128;-9;94;844;1689;1572;1491;1528;1552;1643
#votaskabeche;16;5937;5937;6208;8520;365;549;13134.0;68239.0;4905.0;86278.0;930;1813;1632;1609;1667;1644;1708;930;883;-181;-23;58;-23;64;930;-47;-1064;158;81;-81;87;886;1717;1550;1526;1569;1560;1632
mexico;17;15157;15157;15802;23311;955;1140;30677.0;110281.0;10964.0;151922.0;2175;4429;4419;4273;4221;4250;4342;2175;2254;-10;-146;-52;29;92;2175;79;-2264;-136;94;81;63;2023;4128;4102;3957;3922;3977;4053
mexico;18;8443;8443;8977;12177;596;878;30061.0;103133.0;8315.0;141509.0;1272;2534;2455;2342;2319;2360;2397;1272;1262;-79;-113;-23;41;37;1272;-10;-1341;-34;90;64;-4;1145;2296;2244;2147;2141;2190;2190
mexico;19;7298;7298;7494;10935;256;445;13958.0;62518.0;6512.0;82988.0;1057;2124;2083;2024;2007;2057;2151;1057;1067;-41;-59;-17;50;94;1057;10;-1108;-18;42;67;44;1008;2020;1980;1920;1925;1977;2035
violencia;17;5924;5924;6028;7915;241;403;9845.0;69379.0;5312.0;84536.0;830;1691;1611;1533;1665;1787;1818;830;861;-80;-78;132;122;31;830;31;-941;2;210;-10;-91;726;1503;1451;1367;1447;1535;1551
violencia;22;9703;9703;9936;13573;318;505;19973.0;78549.0;7737.0;106259.0;1459;2853;2755;2680;2715;2768;2774;1459;1394;-98;-75;35;53;6;1459;-65;-1492;23;110;18;-47;1341;2647;2585;2530;2531;2582;2620
justicia;17;7904;7904;8181;11250;815;689;28862.0;94521.0;7375.0;130758.0;1193;2332;2281;2271;2199;2186;2231;1193;1139;-51;-10;-72;-13;45;1193;-54;-1190;41;-62;59;58;1091;2131;2086;2081;1996;1961;2029
justicia;18;13699;13699;14087;18851;795;1006;20953.0;92991.0;13097.0;127041.0;1946;3925;3845;3792;3836;3919;4072;1946;1979;-80;-53;44;83;153;1946;33;-2059;27;97;39;70;1807;3661;3596;3511;3519;3622;3780
presidente;16;4980;4980;5232;6962;201;378;13932.0;56000.0;4614.0;74546.0;750;1442;1360;1384;1420;1413;1450;750;692;-82;24;36;-7;37;750;-58;-774;106;12;-43;44;730;1397;1317;1335;1362;1359;1399
presidente;17;14901;14901;15248;23054;492;875;28874.0;107043.0;13531.0;149448.0;2250;4346;4205;4226;4148;4106;4298;2250;2096;-141;21;-78;-42;192;2250;-154;-2237;162;-99;36;234;2038;3990;3892;3884;3850;3835;3980
presidente;19;2324;2324;2483;3418;291;329;5715.0;22693.0;1972.0;30380.0;0;468;468;433;871;891;985;0;468;0;-35;438;20;94;0;468;-468;-35;473;-418;74;0;430;430;392;796;830;912
presidente;20;5134;5134;5316;7937;160;254;18616.0;77217.0;3653.0;99486.0;800;1574;1542;1483;1404;1361;1388;800;774;-32;-59;-79;-43;27;800;-26;-806;-27;-20;36;70;758;1491;1454;1398;1326;1293;1317
presidente;21;5215;5215;5445;7430;659;675;12383.0;53470.0;6547.0;72400.0;770;1606;1582;1431;1339;1446;1524;770;836;-24;-151;-92;107;78;770;66;-860;-127;59;199;-29;712;1494;1471;1330;1239;1331;1408
presidente;23;9751;9751;9995;14142;369;594;27349.0;103749.0;10272.0;141370.0;1540;2950;2779;2669;2623;2690;2809;1540;1410;-171;-110;-46;67;119;1540;-130;-1581;61;64;113;52;1437;2754;2593;2499;2448;2506;2638
nacional;22;6794;6794;7219;8603;1634;1108;15150.0;60630.0;5934.0;81714.0;1013;1967;1967;1958;1881;1849;1933;1013;954;0;-9;-77;-32;84;1013;-59;-954;-9;-68;45;116;956;1850;1844;1837;1759;1743;1835
derecho;16;5527;5527;5756;7764;345;468;31830.0;101793.0;6517.0;140140.0;799;1580;1571;1554;1561;1623;1596;799;781;-9;-17;7;62;-27;799;-18;-790;-8;24;55;-89;767;1502;1488;1486;1470;1518;1511
millones;19;6001;6001;6180;8083;226;358;12566.0;56265.0;4356.0;73187.0;850;1725;1722;1647;1643;1750;1786;850;875;-3;-75;-4;107;36;850;25;-878;-72;71;111;-71;794;1614;1590;1517;1513;1605;1638
millones;23;8159;8159;8409;11148;578;646;13012.0;64253.0;5760.0;83025.0;1216;2345;2190;2188;2181;2334;2572;1216;1129;-155;-2;-7;153;238;1216;-87;-1284;153;-5;160;85;1137;2204;2068;2077;2079;2214;2423
ustedes;16;8382;8382;8687;12947;224;417;14527.0;61686.0;6684.0;82897.0;1241;2452;2359;2341;2341;2388;2441;1241;1211;-93;-18;0;47;53;1241;-30;-1304;75;18;47;6;1180;2322;2215;2205;2215;2258;2318
publico;16;4487;4487;4682;7161;304;277;10969.0;39087.0;7122.0;57178.0;731;1402;1344;1265;1146;1171;1266;731;671;-58;-79;-119;25;95;731;-60;-729;-21;-40;144;70;675;1310;1265;1198;1091;1113;1204
social;17;7331;7331;8242;11094;966;882;28242.0;78151.0;7961.0;114354.0;1173;2272;2112;1951;1890;1925;2156;1173;1099;-160;-161;-61;35;231;1173;-74;-1259;-1;100;96;196;1068;2041;1871;1742;1680;1707;1907
#votebtsglobal;19;2825;2825;3030;4567;469;321;20943.0;35864.0;3022.0;59829.0;500;978;905;917;932;442;488;500;478;-73;12;15;-490;46;500;-22;-551;85;3;-505;536;451;860;795;817;815;384;424
#coronavirusargentina;23;31;39;31;31;1;7;3823.0;6813.0;468.0;11104.0;0;0;0;0;0;0;31;0;0;0;0;0;0;31;0;0;0;0;0;0;31;0;0;0;0;0;0;30
